Caveat,CaveatCodes,CaveatFootnotes,DataSetCaveat,DataSetCaveatCodes,DataSetCaveatFootnotes,DataSetMetaTagCodes,DataSetMetaTags,DataSetMetaTagsWithType,DecimalPlaces,GroupNumber,UnitsArePrefix,LowerValue,MappedState,MeasureCategoryCode,MeasureCode,MeasureMetaTagCodes,MeasureMetaTags,MeasureMetaTagsWithType,MeasureName,PeerCaveat,PeerCaveatCodes,PeerCaveatFootnotes,PeerGroupName,PeerSuppression,PeerSuppressionCodes,PeerValue,ProxyChildren,ProxyReportingUnitName,ReportedMeasureCategoryCode,ReportedMeasureCategoryName,ReportedMeasureCategoryThreeCode,ReportedMeasureCategoryThreeName,ReportedMeasureCategoryTwoCode,ReportedMeasureCategoryTwoName,ReportedMeasureCategoryTypeCode,ReportedMeasureCategoryTypeName,ReportedMeasureCategoryThreeTypeCode,ReportedMeasureCategoryThreeTypeName,ReportedMeasureCategoryTwoTypeCode,ReportedMeasureCategoryTwoTypeName,ReportedMeasureCode,ReportedMeasureMetaTagCodes,ReportedMeasureMetaTags,ReportedMeasureMetaTagsWithType,ReportedMeasureName,ReportingEnd,ReportingStart,ReportingUnitCode,ReportingUnitMetaTagCodes,ReportingUnitMetaTags,ReportingUnitMetaTagsWithType,ReportingUnitName,ReportingUnitTypeCode,ReportingUnitTypeName,Suppression,SuppressionCodes,UnitsDisplay,UnitsName,UpperValue,Value
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,8.0000000000,,,ES_I059_Dialysis,Dialysis access surgery,,,,,ES_IP,Intended procedure,,,,,MYH-RM0521,,,,Dialysis access surgery,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,6.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Children's hospitals,,,,,,ES_I061_Discectomy,Discectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0523,,,,Discectomy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,34.0000000000,,,ES_I067_ExaminationEye,Examination of eye under anaesthesia,,,,,ES_IP,Intended procedure,,,,,MYH-RM0529,,,,Examination of eye under anaesthesia,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,43.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,136.0000000000,,,ES_I068_Exostosis,Exostosis - excision of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0530,,,,Exostosis - excision of,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,6.0000000000,,,ES_I071_Fracture,Fracture non-union - treatment of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0533,,,,Fracture non-union - treatment of,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,74.0000000000,,,ES_I072_FunctionalEndoscopicSinusSurgery,Functional endoscopic sinus surgery,,,,,ES_IP,Intended procedure,,,,,MYH-RM0534,,,,Functional endoscopic sinus surgery,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,65.0000000000,,,ES_I073_Fundoplication,Fundoplication,,,,,ES_IP,Intended procedure,,,,,MYH-RM0535,,,,Fundoplication,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,62.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,139.0000000000,,,ES_I074_Ganglion,Ganglion - excision of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0536,,,,Ganglion - excision of,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,94.0000000000,,,ES_I077_Herniorrhaphy,Herniorrhaphy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0539,,,,Herniorrhaphy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,220.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,101.0000000000,,,ES_I078_Hydrocele,Hydrocele - repair of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0540,,,,Hydrocele - repair of,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,84.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,135.0000000000,,,ES_I079_Hypospadias,Hypospadias - repair of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0541,,,,Hypospadias - repair of,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,329.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,44.0000000000,,,ES_I080_Hysteroscopy,"Hysteroscopy, dilatation and curettage",,,,,ES_IP,Intended procedure,,,,,MYH-RM0542,,,,"Hysteroscopy, dilatation and curettage",2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,6.0000000000,,,ES_I081_VentricularPeritonealShunt,Insertion of ventricular peritoneal shunt,,,,,ES_IP,Intended procedure,,,,,MYH-RM0543,,,,Insertion of ventricular peritoneal shunt,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,14.0000000000,,,ES_I082_Laminectomy,Laminectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0544,,,,Laminectomy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,79.0000000000,,,ES_I083_Laparoscopy,Laparoscopy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0545,,,,Laparoscopy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,62.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Children's hospitals,,,,,,ES_I084_LargeLoopExcision,Large loop excision of the transformation zone cervix (LLETZ),,,,,ES_IP,Intended procedure,,,,,MYH-RM0546,,,,Large loop excision of the transformation zone cervix (LLETZ),2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,60.0000000000,,,ES_I086_LingualFrenulumSurgery,Lingual or maxillary frenulum surgery,,,,,ES_IP,Intended procedure,,,,,MYH-RM0548,,,,Lingual or maxillary frenulum surgery,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,208.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,111.0000000000,,,ES_I088_Lobectomy,Lobectomy/wedge resection/pneumonectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0550,,,,Lobectomy/wedge resection/pneumonectomy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,85.0000000000,,,ES_I091_Mastoidectomy,Mastoidectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0553,,,,Mastoidectomy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Children's hospitals,,,,,,ES_I093_Meniscectomy,Meniscectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0555,,,,Meniscectomy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,68.0000000000,,,ES_I094_Microlaryngoscopy,Microlaryngoscopy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0556,,,,Microlaryngoscopy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,88.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,120.0000000000,,,ES_I096_MuscleTendonLengthChange,Muscle or tendon length - change of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0558,,,,Muscle or tendon length - change of,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Children's hospitals,,,,,,ES_I099_NasalPolypectomy,Nasal polypectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0561,,,,Nasal polypectomy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,106.0000000000,,,ES_I100_Nasendoscopy,Nasendoscopy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0562,,,,Nasendoscopy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,357.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,43.0000000000,,,ES_I102_Nephrectomy,Nephrectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0564,,,,Nephrectomy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Children's hospitals,,,,,,ES_I105_Orchidectomy,Orchidectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0567,,,,Orchidectomy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,99.0000000000,,,ES_I106_Orchidopexy,Orchidopexy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0568,,,,Orchidopexy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,78.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,150.0000000000,,,ES_I107_Osteotomy,Osteotomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0569,,,,Osteotomy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,107.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,56.0000000000,,,ES_I109_Parotidectomy,Parotidectomy/submandibular gland - excision of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0571,,,,Parotidectomy/submandibular gland - excision of,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,88.0000000000,,,ES_I112_Pharyngoplasty,Pharyngoplasty,,,,,ES_IP,Intended procedure,,,,,MYH-RM0574,,,,Pharyngoplasty,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,137.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,29.0000000000,,,ES_I114_PilonidalSinusSurgery,Pilonidal sinus surgery,,,,,ES_IP,Intended procedure,,,,,MYH-RM0576,,,,Pilonidal sinus surgery,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,28.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,98.0000000000,,,ES_I117_ProbingNasoLacrimalDuct,Probing of naso-lacrimal duct,,,,,ES_IP,Intended procedure,,,,,MYH-RM0579,,,,Probing of naso-lacrimal duct,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,329.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,184.0000000000,,,ES_I118_ProcedureStrabismus,Procedure for strabismus (squint repair),,,,,ES_IP,Intended procedure,,,,,MYH-RM0580,,,,Procedure for strabismus (squint repair),2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,306.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,352.0000000000,,,ES_I121_Ptosis,Ptosis - repair of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0583,,,,Ptosis - repair of,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,346.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,30.0000000000,,,ES_I122_Pyeloplasty,Pyeloplasty/correction of ureteropelvic junction,,,,,ES_IP,Intended procedure,,,,,MYH-RM0584,,,,Pyeloplasty/correction of ureteropelvic junction,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,48.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Children's hospitals,,,,,,ES_I125_RepairHiatusHernia,Repair of obstructing hiatus hernia,,,,,ES_IP,Intended procedure,,,,,MYH-RM0587,,,,Repair of obstructing hiatus hernia,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,129.0000000000,,,ES_I128_Rhinoplasty,Rhinoplasty,,,,,ES_IP,Intended procedure,,,,,MYH-RM0590,,,,Rhinoplasty,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,77.0000000000,,,ES_I130_SalpingoOophorectomy,Salpingo-oophorectomy/oophorectomy/ovarian cystectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0592,,,,Salpingo-oophorectomy/oophorectomy/ovarian cystectomy,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,155.0000000000,,,ES_I131_ScarRevision,Scar revision,,,,,ES_IP,Intended procedure,,,,,MYH-RM0593,,,,Scar revision,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,75.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,73.0000000000,,,ES_I134_SkinLesion,Skin lesion - excision of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0596,,,,Skin lesion - excision of,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,91.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,34.0000000000,,,ES_I139_TendonRelease,Tendon release,,,,,ES_IP,Intended procedure,,,,,MYH-RM0601,,,,Tendon release,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,,,days,days,,26.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Children's hospitals,,,,,,ES_I140_TenotomyHip,Tenotomy of hip,,,,,ES_IP,Intended procedure,,,,,MYH-RM0602,,,,Tenotomy of hip,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Children's hospitals,,,97.0000000000,,,ES_I141_ThyroglossalRemnant,Thyroglossal remnant - removal of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0603,,,,Thyroglossal remnant - removal of,2025-06-30,2024-07-01,H0014,,,,The Children's Hospital at Westmead,H,Hospital,NP,X40,days,days,,
